symbol,date,expected_minutes,actual_minutes,missing_minutes
VX,2018-01-31,390,369,21
VX,2018-02-01,390,372,18
VX,2018-02-02,390,345,45
VX,2018-02-05,390,375,15
VX,2018-02-06,390,375,15
VX,2018-02-07,390,375,15
VX,2018-02-08,390,375,15
VX,2018-02-09,390,345,45
VX,2018-02-12,390,369,21
VX,2018-02-13,390,369,21
VX,2018-02-14,390,365,25
VX,2018-02-15,390,370,20
VX,2018-02-16,390,343,47
VX,2018-02-19,390,44,346
VX,2018-02-20,390,366,24
VX,2018-02-21,390,370,20
VX,2018-02-22,390,368,22
VX,2018-02-23,390,344,46
VX,2018-02-26,390,363,27
VX,2018-02-27,390,373,17
VX,2018-02-28,390,373,17
VX,2018-03-01,390,371,19
VX,2018-03-02,390,372,18
VX,2018-03-05,390,375,15
VX,2018-03-06,390,375,15
VX,2018-03-07,390,375,15
VX,2018-03-08,390,374,16
VX,2018-03-09,390,366,24
VX,2018-03-12,390,369,21
VX,2018-03-13,390,360,30
VX,2018-03-14,390,364,26
VX,2018-03-15,390,370,20
VX,2018-03-16,390,370,20
VX,2018-03-19,390,371,19
VX,2018-03-20,390,365,25
VX,2018-03-21,390,371,19
VX,2018-03-22,390,374,16
VX,2018-03-23,390,375,15
VX,2018-03-26,390,369,21
VX,2018-03-27,390,369,21
VX,2018-03-28,390,369,21
VX,2018-03-29,390,372,18
VX,2018-04-02,390,368,22
VX,2018-04-03,390,369,21
VX,2018-04-04,390,368,22
VX,2018-04-05,390,368,22
VX,2018-04-06,390,368,22
VX,2018-04-09,390,367,23
VX,2018-04-10,390,366,24
VX,2018-04-11,390,364,26
VX,2018-04-12,390,369,21
VX,2018-04-13,390,367,23
VX,2018-04-16,390,369,21
VX,2018-04-17,390,370,20
VX,2018-04-18,390,359,31
VX,2018-04-19,390,366,24
VX,2018-04-20,390,369,21
VX,2018-04-23,390,358,32
VX,2018-04-24,390,369,21
VX,2018-04-25,390,371,19
VX,2018-04-26,390,370,20
VX,2018-04-27,390,370,20
VX,2018-04-30,390,366,24
VX,2018-05-01,390,368,22
VX,2018-05-02,390,364,26
VX,2018-05-03,390,361,29
VX,2018-05-04,390,371,19
VX,2018-05-07,390,357,33
VX,2018-05-08,390,357,33
VX,2018-05-09,390,359,31
VX,2018-05-10,390,371,19
VX,2018-05-11,390,367,23
VX,2018-05-14,390,372,18
VX,2018-05-15,390,370,20
VX,2018-05-16,390,359,31
VX,2018-05-17,390,362,28
VX,2018-05-18,390,362,28
VX,2018-05-21,390,368,22
VX,2018-05-22,390,342,48
VX,2018-05-23,390,364,26
VX,2018-05-24,390,342,48
VX,2018-05-25,390,362,28
VX,2018-05-28,390,36,354
VX,2018-05-29,390,369,21
VX,2018-05-30,390,369,21
VX,2018-05-31,390,361,29
VX,2018-06-01,390,369,21
VX,2018-06-04,390,364,26
VX,2018-06-05,390,365,25
VX,2018-06-06,390,363,27
VX,2018-06-07,390,363,27
VX,2018-06-08,390,357,33
VX,2018-06-11,390,366,24
VX,2018-06-12,390,366,24
VX,2018-06-13,390,361,29
VX,2018-06-14,390,360,30
VX,2018-06-15,390,373,17
VX,2018-06-18,390,372,18
VX,2018-06-19,390,370,20
VX,2018-06-20,390,352,38
VX,2018-06-21,390,363,27
VX,2018-06-22,390,366,24
VX,2018-06-25,390,369,21
VX,2018-06-26,390,367,23
VX,2018-06-27,390,366,24
VX,2018-06-28,390,375,15
VX,2018-06-29,390,359,31
VX,2018-07-02,390,364,26
VX,2018-07-03,390,165,225
VX,2018-07-04,390,25,365
VX,2018-07-05,390,360,30
VX,2018-07-06,390,368,22
VX,2018-07-09,390,362,28
VX,2018-07-10,390,364,26
VX,2018-07-11,390,365,25
VX,2018-07-12,390,362,28
VX,2018-07-13,390,370,20
VX,2018-07-16,390,372,18
VX,2018-07-17,390,363,27
VX,2018-07-18,390,338,52
VX,2018-07-19,390,357,33
VX,2018-07-20,390,368,22
VX,2018-07-23,390,370,20
VX,2018-07-24,390,371,19
VX,2018-07-25,390,358,32
VX,2018-07-26,390,331,59
VX,2018-07-27,390,370,20
VX,2018-07-30,390,364,26
VX,2018-07-31,390,369,21
VX,2018-08-01,390,366,24
VX,2018-08-02,390,369,21
VX,2018-08-03,390,367,23
VX,2018-08-06,390,363,27
VX,2018-08-07,390,370,20
VX,2018-08-08,390,366,24
VX,2018-08-09,390,362,28
VX,2018-08-10,390,371,19
VX,2018-08-13,390,372,18
VX,2018-08-14,390,371,19
VX,2018-08-15,390,374,16
VX,2018-08-16,390,366,24
VX,2018-08-17,390,366,24
VX,2018-08-20,390,368,22
VX,2018-08-21,390,373,17
VX,2018-08-22,390,354,36
VX,2018-08-23,390,354,36
VX,2018-08-24,390,365,25
VX,2018-08-27,390,359,31
VX,2018-08-28,390,361,29
VX,2018-08-29,390,360,30
VX,2018-08-30,390,376,14
VX,2018-08-31,390,375,15
VX,2018-09-03,390,31,359
VX,2018-09-04,390,371,19
VX,2018-09-05,390,370,20
VX,2018-09-06,390,364,26
VX,2018-09-07,390,366,24
VX,2018-09-10,390,356,34
VX,2018-09-11,390,362,28
VX,2018-09-12,390,361,29
VX,2018-09-13,390,360,30
VX,2018-09-14,390,369,21
VX,2018-09-17,390,374,16
VX,2018-09-18,390,366,24
VX,2018-09-19,390,360,30
VX,2018-09-20,390,346,44
VX,2018-09-21,390,364,26
VX,2018-09-24,390,351,39
VX,2018-09-25,390,368,22
VX,2018-09-26,390,351,39
VX,2018-09-27,390,363,27
VX,2018-09-28,390,361,29
VX,2018-10-01,390,367,23
VX,2018-10-02,390,346,44
VX,2018-10-03,390,369,21
VX,2018-10-04,390,372,18
VX,2018-10-05,390,374,16
VX,2018-10-08,390,371,19
VX,2018-10-09,390,360,30
VX,2018-10-10,390,374,16
VX,2018-10-11,390,375,15
VX,2018-10-12,390,373,17
VX,2018-10-15,390,374,16
VX,2018-10-16,390,366,24
VX,2018-10-17,390,370,20
VX,2018-10-18,390,365,25
VX,2018-10-19,390,368,22
VX,2018-10-22,390,358,32
VX,2018-10-23,390,369,21
VX,2018-10-24,390,372,18
VX,2018-10-25,390,373,17
VX,2018-10-26,390,367,23
VX,2018-10-29,390,372,18
VX,2018-10-30,390,371,19
VX,2018-10-31,390,371,19
VX,2018-11-01,390,370,20
VX,2018-11-02,390,373,17
VX,2018-11-05,390,356,34
VX,2018-11-06,390,364,26
VX,2018-11-07,390,370,20
VX,2018-11-08,390,369,21
VX,2018-11-09,390,370,20
VX,2018-11-12,390,374,16
VX,2018-11-13,390,361,29
VX,2018-11-14,390,368,22
VX,2018-11-15,390,372,18
VX,2018-11-16,390,361,29
VX,2018-11-19,390,368,22
VX,2018-11-20,390,372,18
VX,2018-11-21,390,369,21
VX,2018-11-22,390,40,350
VX,2018-11-23,390,160,230
VX,2018-11-26,390,371,19
VX,2018-11-27,390,365,25
VX,2018-11-28,390,365,25
VX,2018-11-29,390,361,29
VX,2018-11-30,390,359,31
VX,2018-12-03,390,363,27
VX,2018-12-04,390,375,15
VX,2018-12-06,390,372,18
VX,2018-12-07,390,368,22
VX,2018-12-10,390,371,19
VX,2018-12-11,390,374,16
VX,2018-12-12,390,371,19
VX,2018-12-13,390,365,25
VX,2018-12-14,390,364,26
VX,2018-12-17,390,368,22
VX,2018-12-18,390,372,18
VX,2018-12-19,390,367,23
VX,2018-12-20,390,372,18
VX,2018-12-21,390,372,18
VX,2018-12-24,390,165,225
VX,2018-12-26,390,375,15
VX,2018-12-27,390,370,20
VX,2018-12-28,390,370,20
VX,2018-12-31,390,368,22
VX,2019-01-02,390,376,14
VX,2019-01-03,390,365,25
VX,2019-01-04,390,369,21
VX,2019-01-07,390,361,29
VX,2019-01-08,390,361,29
VX,2019-01-09,390,361,29
VX,2019-01-10,390,355,35
VX,2019-01-11,390,357,33
VX,2019-01-14,390,368,22
VX,2019-01-15,390,369,21
VX,2019-01-16,390,356,34
VX,2019-01-17,390,357,33
VX,2019-01-18,390,365,25
VX,2019-01-21,390,22,368
VX,2019-01-22,390,369,21
VX,2019-01-23,390,366,24
VX,2019-01-24,390,367,23
VX,2019-01-25,390,364,26
VX,2019-01-28,390,362,28
VX,2019-01-29,390,369,21
VX,2019-01-30,390,357,33
VX,2019-01-31,390,368,22
VX,2019-02-01,390,349,41
VX,2019-02-04,390,358,32
VX,2019-02-05,390,363,27
VX,2019-02-06,390,358,32
VX,2019-02-07,390,368,22
VX,2019-02-08,390,370,20
VX,2019-02-11,390,364,26
VX,2019-02-12,390,362,28
VX,2019-02-13,390,357,33
VX,2019-02-14,390,340,50
VX,2019-02-15,390,354,36
VX,2019-02-18,390,23,367
VX,2019-02-19,390,360,30
VX,2019-02-20,390,367,23
VX,2019-02-21,390,359,31
VX,2019-02-22,390,364,26
VX,2019-02-25,390,356,34
VX,2019-02-26,390,360,30
VX,2019-02-27,390,348,42
VX,2019-02-28,390,349,41
VX,2019-03-01,390,362,28
VX,2019-03-04,390,365,25
VX,2019-03-05,390,356,34
VX,2019-03-06,390,365,25
VX,2019-03-07,390,367,23
VX,2019-03-08,390,368,22
VX,2019-03-11,390,359,31
VX,2019-03-12,390,373,17
VX,2019-03-13,390,356,34
VX,2019-03-14,390,355,35
VX,2019-03-15,390,375,15
VX,2019-03-18,390,371,19
VX,2019-03-19,390,362,28
VX,2019-03-20,390,363,27
VX,2019-03-21,390,362,28
VX,2019-03-22,390,372,18
VX,2019-03-25,390,363,27
VX,2019-03-26,390,364,26
VX,2019-03-27,390,372,18
VX,2019-03-28,390,365,25
VX,2019-03-29,390,366,24
VX,2019-04-01,390,366,24
VX,2019-04-02,390,366,24
VX,2019-04-03,390,366,24
VX,2019-04-04,390,362,28
VX,2019-04-05,390,368,22
VX,2019-04-08,390,346,44
VX,2019-04-09,390,355,35
VX,2019-04-10,390,366,24
VX,2019-04-11,390,367,23
VX,2019-04-12,390,372,18
VX,2019-04-15,390,366,24
VX,2019-04-16,390,364,26
VX,2019-04-17,390,359,31
VX,2019-04-18,390,353,37
VX,2019-04-22,390,349,41
VX,2019-04-23,390,353,37
VX,2019-04-24,390,373,17
VX,2019-04-25,390,372,18
VX,2019-04-26,390,370,20
VX,2019-04-29,390,370,20
VX,2019-04-30,390,367,23
VX,2019-05-01,390,374,16
VX,2019-05-02,390,364,26
VX,2019-05-03,390,370,20
VX,2019-05-06,390,370,20
VX,2019-05-07,390,373,17
VX,2019-05-08,390,372,18
VX,2019-05-09,390,370,20
VX,2019-05-10,390,370,20
VX,2019-05-13,390,370,20
VX,2019-05-14,390,372,18
VX,2019-05-15,390,368,22
VX,2019-05-16,390,370,20
VX,2019-05-17,390,372,18
VX,2019-05-20,390,363,27
VX,2019-05-21,390,373,17
VX,2019-05-22,390,362,28
VX,2019-05-23,390,373,17
VX,2019-05-24,390,368,22
VX,2019-05-27,390,35,355
VX,2019-05-28,390,361,29
VX,2019-05-29,390,363,27
VX,2019-05-30,390,357,33
VX,2019-05-31,390,366,24
VX,2019-06-03,390,369,21
VX,2019-06-04,390,362,28
VX,2019-06-05,390,371,19
VX,2019-06-06,390,372,18
VX,2019-06-07,390,364,26
VX,2019-06-10,390,357,33
VX,2019-06-11,390,364,26
VX,2019-06-12,390,361,29
VX,2019-06-13,390,359,31
VX,2019-06-14,390,370,20
VX,2019-06-17,390,366,24
VX,2019-06-18,390,367,23
VX,2019-06-19,390,366,24
VX,2019-06-20,390,353,37
VX,2019-06-21,390,367,23
VX,2019-06-24,390,320,70
VX,2019-06-25,390,361,29
VX,2019-06-26,390,358,32
VX,2019-06-27,390,356,34
VX,2019-06-28,390,364,26
VX,2019-07-01,390,362,28
VX,2019-07-02,390,365,25
VX,2019-07-03,390,165,225
VX,2019-07-04,390,30,360
VX,2019-07-05,390,365,25
VX,2019-07-08,390,354,36
VX,2019-07-09,390,352,38
VX,2019-07-10,390,357,33
VX,2019-07-11,390,362,28
VX,2019-07-12,390,369,21
VX,2019-07-15,390,362,28
VX,2019-07-16,390,362,28
VX,2019-07-17,390,359,31
VX,2019-07-18,390,364,26
VX,2019-07-19,390,367,23
VX,2019-07-22,390,344,46
VX,2019-07-23,390,350,40
VX,2019-07-24,390,359,31
VX,2019-07-25,390,366,24
VX,2019-07-26,390,352,38
VX,2019-07-29,390,345,45
VX,2019-07-30,390,368,22
VX,2019-07-31,390,370,20
VX,2019-08-01,390,373,17
VX,2019-08-02,390,370,20
VX,2019-08-05,390,375,15
VX,2019-08-06,390,367,23
VX,2019-08-07,390,367,23
VX,2019-08-08,390,366,24
VX,2019-08-09,390,366,24
VX,2019-08-12,390,365,25
VX,2019-08-13,390,365,25
VX,2019-08-14,390,373,17
VX,2019-08-15,390,368,22
VX,2019-08-16,390,372,18
VX,2019-08-19,390,370,20
VX,2019-08-20,390,368,22
VX,2019-08-21,390,369,21
VX,2019-08-22,390,364,26
VX,2019-08-23,390,374,16
VX,2019-08-26,390,357,33
VX,2019-08-27,390,365,25
VX,2019-08-28,390,371,19
VX,2019-08-29,390,369,21
VX,2019-08-30,390,370,20
VX,2019-09-02,390,47,343
VX,2019-09-03,390,366,24
VX,2019-09-04,390,364,26
VX,2019-09-05,390,365,25
VX,2019-09-06,390,366,24
VX,2019-09-09,390,355,35
VX,2019-09-10,390,363,27
VX,2019-09-11,390,366,24
VX,2019-09-12,390,370,20
VX,2019-09-13,390,368,22
VX,2019-09-16,390,370,20
VX,2019-09-17,390,373,17
VX,2019-09-18,390,366,24
VX,2019-09-19,390,365,25
VX,2019-09-20,390,369,21
VX,2019-09-23,390,370,20
VX,2019-09-24,390,371,19
VX,2019-09-25,390,363,27
VX,2019-09-26,390,365,25
VX,2019-09-27,390,365,25
VX,2019-09-30,390,369,21
VX,2019-10-01,390,370,20
VX,2019-10-02,390,367,23
VX,2019-10-03,390,363,27
VX,2019-10-04,390,365,25
VX,2019-10-07,390,361,29
VX,2019-10-08,390,367,23
VX,2019-10-09,390,369,21
VX,2019-10-10,390,370,20
VX,2019-10-11,390,375,15
VX,2019-10-14,390,367,23
VX,2019-10-15,390,368,22
VX,2019-10-16,390,362,28
VX,2019-10-17,390,367,23
VX,2019-10-18,390,366,24
VX,2019-10-21,390,368,22
VX,2019-10-22,390,370,20
VX,2019-10-23,390,357,33
VX,2019-10-24,390,367,23
VX,2019-10-25,390,363,27
VX,2019-10-28,390,364,26
VX,2019-10-29,390,364,26
VX,2019-10-30,390,365,25
VX,2019-10-31,390,360,30
VX,2019-11-01,390,365,25
VX,2019-11-04,390,365,25
VX,2019-11-05,390,369,21
VX,2019-11-06,390,365,25
VX,2019-11-07,390,368,22
VX,2019-11-08,390,362,28
VX,2019-11-11,390,362,28
VX,2019-11-12,390,356,34
VX,2019-11-13,390,355,35
VX,2019-11-14,390,366,24
VX,2019-11-15,390,368,22
VX,2019-11-18,390,371,19
VX,2019-11-19,390,371,19
VX,2019-11-20,390,370,20
VX,2019-11-21,390,364,26
VX,2019-11-22,390,373,17
VX,2019-11-25,390,364,26
VX,2019-11-26,390,366,24
VX,2019-11-27,390,365,25
VX,2019-11-28,390,22,368
VX,2019-11-29,390,164,226
VX,2019-12-02,390,376,14
VX,2019-12-03,390,369,21
VX,2019-12-04,390,365,25
VX,2019-12-05,390,365,25
VX,2019-12-06,390,371,19
VX,2019-12-09,390,373,17
VX,2019-12-10,390,362,28
VX,2019-12-11,390,365,25
VX,2019-12-12,390,367,23
VX,2019-12-13,390,361,29
VX,2019-12-16,390,366,24
VX,2019-12-17,390,362,28
VX,2019-12-18,390,366,24
VX,2019-12-19,390,365,25
VX,2019-12-20,390,358,32
VX,2019-12-23,390,360,30
VX,2019-12-24,390,164,226
VX,2019-12-26,390,365,25
VX,2019-12-27,390,372,18
VX,2019-12-30,390,351,39
VX,2019-12-31,390,358,32
VX,2020-01-02,390,373,17
VX,2020-01-03,390,371,19
VX,2020-01-06,390,365,25
VX,2020-01-07,390,371,19
VX,2020-01-08,390,367,23
VX,2020-01-09,390,366,24
VX,2020-01-10,390,369,21
VX,2020-01-13,390,366,24
VX,2020-01-14,390,360,30
VX,2020-01-15,390,373,17
VX,2020-01-16,390,362,28
VX,2020-01-17,390,368,22
VX,2020-01-20,390,29,361
VX,2020-01-21,390,370,20
VX,2020-01-22,390,374,16
VX,2020-01-23,390,365,25
VX,2020-01-24,390,375,15
VX,2020-01-27,390,375,15
VX,2020-01-28,390,375,15
VX,2020-01-29,390,368,22
VX,2020-01-30,390,373,17
VX,2020-01-31,390,370,20
VX,2020-02-03,390,371,19
VX,2020-02-04,390,368,22
VX,2020-02-05,390,371,19
VX,2020-02-06,390,364,26
VX,2020-02-07,390,374,16
VX,2020-02-10,390,366,24
VX,2020-02-11,390,368,22
VX,2020-02-12,390,370,20
VX,2020-02-13,390,361,29
VX,2020-02-14,390,366,24
VX,2020-02-17,390,57,333
VX,2020-02-18,390,372,18
VX,2020-02-19,390,364,26
VX,2020-02-20,390,365,25
VX,2020-02-21,390,373,17
VX,2020-02-24,390,374,16
VX,2020-02-25,390,375,15
VX,2020-02-26,390,375,15
VX,2020-02-27,390,375,15
VX,2020-02-28,390,374,16
VX,2020-03-02,390,375,15
VX,2020-03-03,390,375,15
VX,2020-03-04,390,376,14
VX,2020-03-05,390,372,18
VX,2020-03-06,390,373,17
VX,2020-03-09,390,375,15
VX,2020-03-10,390,375,15
VX,2020-03-11,390,376,14
VX,2020-03-12,390,375,15
VX,2020-03-13,390,376,14
VX,2020-03-16,390,375,15
VX,2020-03-17,390,375,15
VX,2020-03-18,390,360,30
VX,2020-03-19,390,376,14
VX,2020-03-20,390,374,16
VX,2020-03-23,390,374,16
VX,2020-03-24,390,375,15
VX,2020-03-25,390,375,15
VX,2020-03-26,390,374,16
VX,2020-03-27,390,372,18
VX,2020-03-30,390,376,14
VX,2020-03-31,390,369,21
VX,2020-04-01,390,373,17
VX,2020-04-02,390,375,15
VX,2020-04-03,390,372,18
VX,2020-04-06,390,373,17
VX,2020-04-07,390,372,18
VX,2020-04-08,390,370,20
VX,2020-04-09,390,372,18
VX,2020-04-13,390,374,16
VX,2020-04-14,390,371,19
VX,2020-04-15,390,368,22
VX,2020-04-16,390,374,16
VX,2020-04-17,390,371,19
VX,2020-04-20,390,374,16
VX,2020-04-21,390,366,24
VX,2020-04-22,390,374,16
VX,2020-04-23,390,363,27
VX,2020-04-24,390,371,19
VX,2020-04-27,390,365,25
VX,2020-04-28,390,366,24
VX,2020-04-29,390,374,16
VX,2020-04-30,390,375,15
VX,2020-05-01,390,371,19
VX,2020-05-04,390,367,23
VX,2020-05-05,390,365,25
VX,2020-05-06,390,371,19
VX,2020-05-07,390,372,18
VX,2020-05-08,390,371,19
VX,2020-05-11,390,369,21
VX,2020-05-12,390,371,19
VX,2020-05-13,390,376,14
VX,2020-05-14,390,374,16
VX,2020-05-15,390,370,20
VX,2020-05-18,390,375,15
VX,2020-05-19,390,373,17
VX,2020-05-20,390,375,15
VX,2020-05-21,390,369,21
VX,2020-05-22,390,366,24
VX,2020-05-25,390,22,368
VX,2020-05-26,390,370,20
VX,2020-05-27,390,369,21
VX,2020-05-28,390,372,18
VX,2020-05-29,390,371,19
VX,2020-06-01,390,365,25
VX,2020-06-02,390,372,18
VX,2020-06-03,390,370,20
VX,2020-06-04,390,370,20
VX,2020-06-05,390,371,19
VX,2020-06-08,390,372,18
VX,2020-06-09,390,375,15
VX,2020-06-10,390,367,23
VX,2020-06-11,390,376,14
VX,2020-06-12,390,375,15
VX,2020-06-15,390,372,18
VX,2020-06-16,390,375,15
VX,2020-06-17,390,373,17
VX,2020-06-18,390,374,16
VX,2020-06-19,390,375,15
VX,2020-06-22,390,374,16
VX,2020-06-23,390,372,18
VX,2020-06-24,390,373,17
VX,2020-06-25,390,375,15
VX,2020-06-26,390,372,18
VX,2020-06-29,390,369,21
VX,2020-06-30,390,370,20
VX,2020-07-01,390,365,25
VX,2020-07-02,390,369,21
VX,2020-07-03,390,49,341
VX,2020-07-06,390,360,30
VX,2020-07-07,390,358,32
VX,2020-07-08,390,368,22
VX,2020-07-09,390,373,17
VX,2020-07-10,390,369,21
VX,2020-07-13,390,374,16
VX,2020-07-14,390,371,19
VX,2020-07-15,390,369,21
VX,2020-07-16,390,369,21
VX,2020-07-17,390,371,19
VX,2020-07-20,390,368,22
VX,2020-07-21,390,369,21
VX,2020-07-22,390,364,26
VX,2020-07-23,390,370,20
VX,2020-07-24,390,370,20
VX,2020-07-27,390,349,41
VX,2020-07-28,390,359,31
VX,2020-07-29,390,337,53
VX,2020-07-30,390,369,21
VX,2020-07-31,390,372,18
VX,2020-08-03,390,346,44
VX,2020-08-04,390,355,35
VX,2020-08-05,390,329,61
VX,2020-08-06,390,349,41
VX,2020-08-07,390,367,23
VX,2020-08-10,390,348,42
VX,2020-08-11,390,370,20
VX,2020-08-12,390,370,20
VX,2020-08-13,390,369,21
VX,2020-08-14,390,367,23
VX,2020-08-17,390,368,22
VX,2020-08-18,390,365,25
VX,2020-08-19,390,325,65
VX,2020-08-20,390,340,50
VX,2020-08-21,390,347,43
VX,2020-08-24,390,347,43
VX,2020-08-25,390,353,37
VX,2020-08-26,390,344,46
VX,2020-08-27,390,375,15
VX,2020-08-28,390,373,17
VX,2020-08-31,390,374,16
VX,2020-09-01,390,362,28
VX,2020-09-02,390,371,19
VX,2020-09-03,390,376,14
VX,2020-09-04,390,373,17
VX,2020-09-07,390,53,337
VX,2020-09-08,390,376,14
VX,2020-09-09,390,375,15
VX,2020-09-10,390,374,16
VX,2020-09-11,390,370,20
VX,2020-09-14,390,371,19
VX,2020-09-15,390,376,14
VX,2020-09-16,390,375,15
VX,2020-09-17,390,368,22
VX,2020-09-18,390,368,22
VX,2020-09-21,390,369,21
VX,2020-09-22,390,362,28
VX,2020-09-23,390,369,21
VX,2020-09-24,390,370,20
VX,2020-09-25,390,359,31
VX,2020-09-28,390,355,35
VX,2020-09-29,390,362,28
VX,2020-09-30,390,364,26
VX,2020-10-01,390,368,22
VX,2020-10-02,390,370,20
VX,2020-10-05,390,361,29
VX,2020-10-06,390,370,20
VX,2020-10-07,390,357,33
VX,2020-10-08,390,372,18
VX,2020-10-09,390,366,24
VX,2020-10-12,390,365,25
VX,2020-10-13,390,363,27
VX,2020-10-14,390,368,22
VX,2020-10-15,390,365,25
VX,2020-10-16,390,361,29
VX,2020-10-19,390,371,19
VX,2020-10-20,390,373,17
VX,2020-10-21,390,370,20
VX,2020-10-22,390,368,22
VX,2020-10-23,390,363,27
VX,2020-10-26,390,370,20
VX,2020-10-27,390,375,15
VX,2020-10-28,390,374,16
VX,2020-10-29,390,373,17
VX,2020-10-30,390,371,19
VX,2020-11-02,390,362,28
VX,2020-11-03,390,371,19
VX,2020-11-04,390,370,20
VX,2020-11-05,390,358,32
VX,2020-11-06,390,360,30
VX,2020-11-09,390,374,16
VX,2020-11-10,390,365,25
VX,2020-11-11,390,370,20
VX,2020-11-12,390,369,21
VX,2020-11-13,390,361,29
VX,2020-11-16,390,364,26
VX,2020-11-17,390,367,23
VX,2020-11-18,390,365,25
VX,2020-11-19,390,365,25
VX,2020-11-20,390,369,21
VX,2020-11-23,390,355,35
VX,2020-11-24,390,360,30
VX,2020-11-25,390,354,36
VX,2020-11-26,390,28,362
VX,2020-11-27,390,164,226
VX,2020-11-30,390,362,28
VX,2020-12-01,390,370,20
VX,2020-12-02,390,362,28
VX,2020-12-03,390,369,21
VX,2020-12-04,390,362,28
VX,2020-12-07,390,365,25
VX,2020-12-08,390,363,27
VX,2020-12-09,390,370,20
VX,2020-12-10,390,365,25
VX,2020-12-11,390,371,19
VX,2020-12-14,390,369,21
VX,2020-12-15,390,365,25
VX,2020-12-16,390,359,31
VX,2020-12-17,390,350,40
VX,2020-12-18,390,367,23
VX,2020-12-21,390,365,25
VX,2020-12-22,390,363,27
VX,2020-12-23,390,367,23
VX,2020-12-24,390,165,225
VX,2020-12-28,390,358,32
VX,2020-12-29,390,363,27
VX,2020-12-30,390,356,34
VX,2020-12-31,390,353,37
VX,2021-01-04,390,375,15
VX,2021-01-05,390,370,20
VX,2021-01-06,390,372,18
VX,2021-01-07,390,369,21
VX,2021-01-08,390,369,21
VX,2021-01-11,390,366,24
VX,2021-01-12,390,362,28
VX,2021-01-13,390,375,15
VX,2021-01-14,390,368,22
VX,2021-01-15,390,366,24
VX,2021-01-18,390,40,350
VX,2021-01-19,390,365,25
VX,2021-01-20,390,358,32
VX,2021-01-21,390,365,25
VX,2021-01-22,390,358,32
VX,2021-01-25,390,359,31
VX,2021-01-26,390,366,24
VX,2021-01-27,390,375,15
VX,2021-01-28,390,375,15
VX,2021-01-29,390,373,17
VX,2021-02-01,390,369,21
VX,2021-02-02,390,368,22
VX,2021-02-03,390,367,23
VX,2021-02-04,390,366,24
VX,2021-02-05,390,371,19
VX,2021-02-08,390,364,26
VX,2021-02-09,390,358,32
VX,2021-02-10,390,368,22
VX,2021-02-11,390,365,25
VX,2021-02-12,390,373,17
VX,2021-02-15,390,53,337
VX,2021-02-16,390,364,26
VX,2021-02-17,390,359,31
VX,2021-02-18,390,357,33
VX,2021-02-19,390,367,23
VX,2021-02-22,390,364,26
VX,2021-02-23,390,366,24
VX,2021-02-24,390,367,23
VX,2021-02-25,390,372,18
VX,2021-02-26,390,370,20
VX,2021-03-01,390,363,27
VX,2021-03-02,390,369,21
VX,2021-03-03,390,341,49
VX,2021-03-04,390,363,27
VX,2021-03-05,390,366,24
VX,2021-03-08,390,369,21
VX,2021-03-09,390,363,27
VX,2021-03-10,390,365,25
VX,2021-03-11,390,359,31
VX,2021-03-12,390,365,25
VX,2021-03-15,390,361,29
VX,2021-03-16,390,366,24
VX,2021-03-17,390,362,28
VX,2021-03-18,390,366,24
VX,2021-03-19,390,362,28
VX,2021-03-22,390,367,23
VX,2021-03-23,390,367,23
VX,2021-03-24,390,362,28
VX,2021-03-25,390,363,27
VX,2021-03-26,390,369,21
VX,2021-03-29,390,369,21
VX,2021-03-30,390,353,37
VX,2021-03-31,390,357,33
VX,2021-04-01,390,366,24
VX,2021-04-05,390,355,35
VX,2021-04-06,390,350,40
VX,2021-04-07,390,350,40
VX,2021-04-08,390,357,33
VX,2021-04-09,390,359,31
VX,2021-04-12,390,342,48
VX,2021-04-13,390,364,26
VX,2021-04-14,390,357,33
VX,2021-04-15,390,347,43
VX,2021-04-16,390,363,27
VX,2021-04-19,390,361,29
VX,2021-04-20,390,364,26
VX,2021-04-21,390,363,27
VX,2021-04-22,390,362,28
VX,2021-04-23,390,365,25
VX,2021-04-26,390,346,44
VX,2021-04-27,390,357,33
VX,2021-04-28,390,360,30
VX,2021-04-29,390,348,42
VX,2021-04-30,390,360,30
VX,2021-05-03,390,354,36
VX,2021-05-04,390,361,29
VX,2021-05-05,390,361,29
VX,2021-05-06,390,355,35
VX,2021-05-07,390,365,25
VX,2021-05-10,390,368,22
VX,2021-05-11,390,370,20
VX,2021-05-12,390,370,20
VX,2021-05-13,390,367,23
VX,2021-05-14,390,372,18
VX,2021-05-17,390,370,20
VX,2021-05-18,390,367,23
VX,2021-05-19,390,370,20
VX,2021-05-20,390,362,28
VX,2021-05-21,390,357,33
VX,2021-05-24,390,356,34
VX,2021-05-25,390,357,33
VX,2021-05-26,390,362,28
VX,2021-05-27,390,361,29
VX,2021-05-28,390,361,29
VX,2021-05-31,390,29,361
VX,2021-06-01,390,356,34
VX,2021-06-02,390,357,33
VX,2021-06-03,390,358,32
VX,2021-06-04,390,365,25
VX,2021-06-07,390,327,63
VX,2021-06-08,390,352,38
VX,2021-06-09,390,355,35
VX,2021-06-10,390,358,32
VX,2021-06-11,390,368,22
VX,2021-06-14,390,366,24
VX,2021-06-15,390,371,19
VX,2021-06-16,390,360,30
VX,2021-06-17,390,362,28
VX,2021-06-18,390,371,19
VX,2021-06-21,390,362,28
